selling_date,customer_id,sku_name,sku_quantity,total_revenue
16-08-2023,Customer 101,"Capsicum Red (Medium, misshapes, irregular size)",0.5,56
16-08-2023,Customer 101,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,56
16-08-2023,Customer 101,"Zucchini Yellow - Big, misshape",0.5,24.5
16-08-2023,Customer 101,Zucchini Green - Medium,0.5,34.3
16-08-2023,Customer 101,Broccoli,2.5,200
16-08-2023,Customer 101,Mushroom Button,8,312
16-08-2023,Customer 101,Cucumber English,0.5,19.01
16-08-2023,Customer 101,Cherry Tomato,0.5,41
16-08-2023,Customer 101,Basil Leaves,0.25,19.75
16-08-2023,Customer 101,Coriander Hybrid,0.5,19.01
16-08-2023,Customer 101,Baby Corn Peeled - Packet,1,101.4
16-08-2023,Customer 101,Capsicum Green - Big,1,49.73
16-08-2023,Customer 101,Tomato Hybrid,5,200
16-08-2023,Customer 101,Onion,5,142.5
16-08-2023,Customer 101,Potato,5,152.5
16-08-2023,Customer 101,Carrot Local,1,47.78
16-08-2023,Customer 101,Lemon Yellow,2,201.96
16-08-2023,Customer 101,Watermelon Kiran,1,97
16-08-2023,Customer 101,Orange Kinnow,2,132.6
16-08-2023,Customer 101,Mint Leaves (Pudhina ),0.4,14.43
16-08-2023,Customer 101,Brinjal Big - Bottle Black (Bharta Baingan / Eggplant ),1,39
16-08-2023,Customer 101,Garlic Peeled,1,539
16-08-2023,Customer 101,Palak,0.5,16.09
16-08-2023,Customer 101,Bitter Gourd (Karela ),1,40.95
16-08-2023,Customer 101,Cabbage Local - Medium,1.2,19.2
16-08-2023,Customer 101,Lotus Stem (Kamal Kakdi),0.5,120
16-08-2023,Customer 065,Onion,25,575
16-08-2023,Customer 065,Tomato Hybrid,15,570
16-08-2023,Customer 065,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",5,115
16-08-2023,Customer 065,Coriander Hybrid,12,384
16-08-2023,Customer 065,Capsicum Green - Big,2,92
16-08-2023,Customer 065,Beans Haricot,1,36
16-08-2023,Customer 065,Carrot Local,1,43
16-08-2023,Customer 065,Cucumber Indian - Medium,4,80
16-08-2023,Customer 065,Mint Leaves (Pudhina ),4,116
16-08-2023,Customer 065,Ladies Finger - Okra/Bhindi,7,308
16-08-2023,Customer 065,Cauliflower (600-900gm/pc),10,190
16-08-2023,Customer 065,Cabbage Local - Big,2,46
16-08-2023,Customer 065,Lemon Yellow,2,210
16-08-2023,Customer 065,Radish White,2,42
16-08-2023,Customer 065,Palak,1,31
16-08-2023,Customer 065,Chilli Small Spicy (Akash Chilli ),1,76
16-08-2023,Customer 206,Capsicum Green - Big,1,49.73
16-08-2023,Customer 206,Capsicum Red - Big,1,168.56
16-08-2023,Customer 206,"Capsicum Yellow (Medium, misshapes, irregular size)",1,112
16-08-2023,Customer 206,Tomato Hybrid,30,1200
16-08-2023,Customer 206,Cucumber Indian - Medium,1,24.38
16-08-2023,Customer 206,Zucchini Green - Medium,1,68.6
16-08-2023,Customer 206,Zucchini Yellow - Medium,1,76.44
16-08-2023,Customer 206,Carrot Local,1,47.78
16-08-2023,Customer 206,Broccoli,1,80
16-08-2023,Customer 206,Celery,0.5,34.5
16-08-2023,Customer 206,Leeks,0.5,44
16-08-2023,Customer 206,Basil Leaves,0.25,19.75
16-08-2023,Customer 206,Potato,5,152.5
16-08-2023,Customer 206,Garlic Whole,2,721.5
16-08-2023,Customer 114,"Zucchini Yellow - Big, misshape",1,60
16-08-2023,Customer 114,Zucchini Green - Medium,1,73
16-08-2023,Customer 114,Bok Choy (Pok Choy ),0.5,31.5
16-08-2023,Customer 114,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,50
16-08-2023,Customer 114,"Capsicum Red (Medium, misshapes, irregular size)",1,100
16-08-2023,Customer 114,Lettuce Iceberg,1,72
16-08-2023,Customer 114,Avocado (Butter fruit ),1,338
16-08-2023,Customer 114,Lotus Stem (Kamal Kakdi),0.5,110
16-08-2023,Customer 032,Beans Haricot,1,45
16-08-2023,Customer 032,Carrot Local,5,245
16-08-2023,Customer 032,Cabbage Local - Medium,10,160
16-08-2023,Customer 032,Cauliflower (600-900gm/pc),1,21
16-08-2023,Customer 032,Capsicum Green - Big,3,153
16-08-2023,Customer 032,Onion,5,142.5
16-08-2023,Customer 032,Spring Onion,1.3,65
16-08-2023,Customer 032,Tomato Hybrid,1,40
16-08-2023,Customer 032,Chilli Long Green,1,56
16-08-2023,Customer 032,Ginger,0.5,57.5
16-08-2023,Customer 032,Garlic Peeled,1,545
16-08-2023,Customer 032,Celery,0.5,34.5
16-08-2023,Customer 032,Basil Leaves,0.25,19.75
16-08-2023,Customer 032,Baby Corn Peeled - Packet,1,104
16-08-2023,Customer 032,Broccoli,1,80
16-08-2023,Customer 032,Lemongrass,0.5,40
16-08-2023,Customer 032,Mushroom Button,10,390
16-08-2023,Customer 032,Pineapple,1,69
16-08-2023,Customer 032,Beans Long - Cowpea (Karamani ),1,55
16-08-2023,Customer 210,"Capsicum Red (Medium, misshapes, irregular size)",1,112
16-08-2023,Customer 210,"Capsicum Yellow (Medium, misshapes, irregular size)",1,112
16-08-2023,Customer 210,Tomato Hybrid,10,400
16-08-2023,Customer 210,Potato,10,305
16-08-2023,Customer 210,Coriander Hybrid,0.5,19.5
16-08-2023,Customer 210,Mushroom Button,5,195
16-08-2023,Customer 210,Lemon Yellow,2,204
16-08-2023,Customer 210,Asparagus,1.5,270
16-08-2023,Customer 210,Celery,0.5,34.5
16-08-2023,Customer 210,Cauliflower (600-900gm/pc),3,63
16-08-2023,Customer 210,Chilli Small Spicy (Akash Chilli ),0.5,34
16-08-2023,Customer 210,Basil Leaves,1,79
16-08-2023,Customer 210,Parsley,0.25,20.25
16-08-2023,Customer 210,Garlic Peeled,0.5,272.5
16-08-2023,Customer 088,Basil Leaves,0.25,25
16-08-2023,Customer 088,Cabbage Local - Medium,7,119
16-08-2023,Customer 088,Capsicum Green - Big,7,322
16-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",0.5,50
16-08-2023,Customer 088,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,50
16-08-2023,Customer 088,Carrot Local - Medium,3,108
16-08-2023,Customer 088,Cauliflower (600-900gm/pc),2,38
16-08-2023,Customer 088,Celery,0.2,14
16-08-2023,Customer 088,Cherry Tomato,0.25,22.5
16-08-2023,Customer 088,Coriander Hybrid,0.5,16
16-08-2023,Customer 088,Beans Haricot,2,72
16-08-2023,Customer 088,Leeks,0.2,16
16-08-2023,Customer 088,Lettuce Iceberg,3,216
16-08-2023,Customer 088,Mint Leaves (Pudhina ),0.25,7.25
16-08-2023,Customer 088,Mushroom Button,2,78
16-08-2023,Customer 088,Muskmelon,1,53
16-08-2023,Customer 088,Onion,10,230
16-08-2023,Customer 088,Palak,0.5,15.5
16-08-2023,Customer 088,Papaya Ripe,1,46
16-08-2023,Customer 088,Parsley,0.25,21.25
16-08-2023,Customer 088,Pineapple,1,66
16-08-2023,Customer 088,Pomegranate,0.5,81.5
16-08-2023,Customer 088,Potato,2,56
16-08-2023,Customer 088,Pumpkin Red (Kadoo) (Pc),1,85
16-08-2023,Customer 088,Spring Onion,0.5,24.5
16-08-2023,Customer 088,Sweet Potato,1,80
16-08-2023,Customer 088,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",4,92
16-08-2023,Customer 088,Watermelon Kiran,1,103
16-08-2023,Customer 088,Apple,0.5,99
16-08-2023,Customer 088,Lettuce Red,1,83
16-08-2023,Customer 088,Zucchini Green - Medium,1,73
16-08-2023,Customer 088,Broccoli,1,78
16-08-2023,Customer 088,Chinese Cabbage,1.3,85.8
16-08-2023,Customer 088,Cucumber English,2,76
16-08-2023,Customer 129,"Capsicum Red (Medium, misshapes, irregular size)",0.5,56
16-08-2023,Customer 129,Palak,0.5,16.5
16-08-2023,Customer 129,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,56
16-08-2023,Customer 129,Potato,5,152.5
16-08-2023,Customer 129,Zucchini Green - Medium,0.5,35
16-08-2023,Customer 129,Coriander Hybrid,1,39
16-08-2023,Customer 129,Broccoli,0.5,40
16-08-2023,Customer 129,Capsicum Green - Big,2,102
16-08-2023,Customer 129,Cucumber Indian - Medium,1,25
16-08-2023,Customer 129,Lettuce Iceberg,0.5,31
16-08-2023,Customer 129,Cabbage Local - Big,3,66
16-08-2023,Customer 129,Ginger,0.5,57.5
16-08-2023,Customer 129,Cabbage Red,1,70
16-08-2023,Customer 129,Beans Haricot,1,45
16-08-2023,Customer 129,Radish White,1,32
16-08-2023,Customer 129,Basil Leaves,0.25,19.75
16-08-2023,Customer 129,Chilli Long Green,1,56
16-08-2023,Customer 129,Chilli Small Spicy (Akash Chilli ),1.5,102
16-08-2023,Customer 129,Beetroot,1,39
16-08-2023,Customer 129,Mint Leaves (Pudhina ),0.5,18.5
16-08-2023,Customer 129,Tomato Hybrid,5,200
16-08-2023,Customer 027,Chinese Cabbage,1,65
16-08-2023,Customer 027,Cabbage Local - Big,8,176
16-08-2023,Customer 027,Carrot Local,3,143.34
16-08-2023,Customer 027,Capsicum Red - Big,0.5,84.28
16-08-2023,Customer 027,Capsicum Yellow - Big,0.5,84.28
16-08-2023,Customer 027,Capsicum Green - Big,3,149.19
16-08-2023,Customer 027,Spring Onion,3,146.28
16-08-2023,Customer 027,Onion,5,142.5
16-08-2023,Customer 027,Palak,3,96.54
16-08-2023,Customer 027,Coriander Hybrid,0.5,19.01
16-08-2023,Customer 027,Baby Corn Peeled - Packet,1.5,152.1
16-08-2023,Customer 027,Mushroom Button,8,312
16-08-2023,Customer 027,Chilli Small Spicy (Akash Chilli ),1,66.3
16-08-2023,Customer 027,Beans Haricot,1,43.88
16-08-2023,Customer 027,Celery,0.5,34.5
16-08-2023,Customer 027,Bok Choy (Pok Choy ),0.5,34.5
16-08-2023,Customer 027,Tomato Hybrid,1,40
16-08-2023,Customer 027,Broccoli,0.5,40
16-08-2023,Customer 027,Lemon Yellow,1,100.98
16-08-2023,Customer 027,Lemongrass,0.25,20
16-08-2023,Customer 027,Ginger,0.5,56.06
16-08-2023,Customer 027,Garlic Peeled,2,1078
16-08-2023,Customer 027,Cauliflower (600-900gm/pc),2,40.96
16-08-2023,Customer 027,Chow Chow,1,27.3
16-08-2023,Customer 027,Cucumber Indian - Medium,1,24.38
16-08-2023,Customer 027,Cabbage Red,1,70
16-08-2023,Customer 088,Cabbage Local - Medium,5,85
16-08-2023,Customer 088,Capsicum Green - Big,4,184
16-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",1,100
16-08-2023,Customer 088,"Capsicum Yellow (Medium, misshapes, irregular size)",1,100
16-08-2023,Customer 088,Carrot Local - Medium,3,108
16-08-2023,Customer 088,Cauliflower (600-900gm/pc),2,38
16-08-2023,Customer 088,Celery,0.5,35
16-08-2023,Customer 088,Cherry Tomato,1,90
16-08-2023,Customer 088,Chilli Long Green,0.5,28.5
16-08-2023,Customer 088,Coriander Hybrid,0.5,16
16-08-2023,Customer 088,Garlic Peeled,1,525
16-08-2023,Customer 088,Ginger,0.5,56.5
16-08-2023,Customer 088,Beans Haricot,2,72
16-08-2023,Customer 088,"Lemon (medium, spots, 25-40 pcs/kg)",1,90
16-08-2023,Customer 088,Lettuce Iceberg,4,288
16-08-2023,Customer 088,Mushroom Button,2,78
16-08-2023,Customer 088,Onion,10,230
16-08-2023,Customer 088,Palak,0.5,15.5
16-08-2023,Customer 088,Papaya Ripe,1,46
16-08-2023,Customer 088,Parsley,0.25,21.25
16-08-2023,Customer 088,Pineapple,1,66
16-08-2023,Customer 088,Bok Choy (Pok Choy ),1,63
16-08-2023,Customer 088,Potato,5,140
16-08-2023,Customer 088,Spring Onion,0.5,24.5
16-08-2023,Customer 088,Sweet Potato,1,80
16-08-2023,Customer 088,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",4,92
16-08-2023,Customer 088,Watermelon Kiran,1,103
16-08-2023,Customer 088,Apple,0.5,99
16-08-2023,Customer 088,Zucchini Green - Medium,0.5,36.5
16-08-2023,Customer 088,Broccoli,1,78
16-08-2023,Customer 088,Chinese Cabbage,1.5,99
16-08-2023,Customer 088,Cucumber English,4,152
16-08-2023,Customer 261,Tomato Hybrid,5,199.5
16-08-2023,Customer 261,Onion,15,427.5
16-08-2023,Customer 261,Chilli Small Spicy (Akash Chilli ),1,65
16-08-2023,Customer 261,Lemon Yellow,1,99.5
16-08-2023,Customer 261,Capsicum Green - Big,1,48
16-08-2023,Customer 261,Capsicum Red - Big,0.5,82.75
16-08-2023,Customer 261,Garlic Peeled,1,537
16-08-2023,Customer 261,Carrot Local,2,92
16-08-2023,Customer 261,Coriander Hybrid,1.2,44.4
16-08-2023,Customer 261,Beans Haricot,1,42
16-08-2023,Customer 261,Beetroot,1,37
16-08-2023,Customer 261,Banana Leaf,1,42
16-08-2023,Customer 261,Ginger,0.5,54
16-08-2023,Customer 261,Garlic Whole,1,360
16-08-2023,Customer 261,Basil Leaves,0.25,19.75
16-08-2023,Customer 261,Parsley,0.25,20.25
16-08-2023,Customer 261,Zucchini Green - Medium,0.5,33.5
16-08-2023,Customer 261,Lettuce Green,0.25,18.75
16-08-2023,Customer 261,Lettuce Red,0.25,19.5
16-08-2023,Customer 261,Pineapple,1,67
16-08-2023,Customer 261,Cabbage Local - Big,1,21.5
16-08-2023,Customer 261,Brinjal Small - Purple Stripes (Varikatri ),2,55
16-08-2023,Customer 261,Pumpkin Red (Kadoo) (Pc),1,83
16-08-2023,Customer 261,Coconut,2,59
16-08-2023,Customer 240,Coriander Hybrid,2,78
16-08-2023,Customer 240,Palak,1,33
16-08-2023,Customer 240,Capsicum Green - Big,6,306
16-08-2023,Customer 240,Cauliflower (600-900gm/pc),8,168
16-08-2023,Customer 240,Cucumber Indian - Medium,1,25
16-08-2023,Customer 240,Spring Onion,0.5,25
16-08-2023,Customer 240,Lemon Yellow,1,102
16-08-2023,Customer 240,Ginger,1,115
16-08-2023,Customer 240,Bitter Gourd (Karela ),2,84
16-08-2023,Customer 240,Ladies Finger - Okra/Bhindi,2.5,122.5
16-08-2023,Customer 240,Chilli Long Green,0.5,28
16-08-2023,Customer 240,Chilli Small Spicy (Akash Chilli ),0.5,34
16-08-2023,Customer 240,Mint Leaves (Pudhina ),2.75,101.75
16-08-2023,Customer 240,Dill leaves,1,56
16-08-2023,Customer 088,Beetroot,1,32
16-08-2023,Customer 088,Cabbage Local - Medium,5.3,90.1
16-08-2023,Customer 088,Capsicum Green - Big,6,276
16-08-2023,Customer 088,"Capsicum Red (Medium, misshapes, irregular size)",1.5,150
16-08-2023,Customer 088,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,50
16-08-2023,Customer 088,Carrot Local - Medium,4,144
16-08-2023,Customer 088,Cauliflower (600-900gm/pc),2,38
16-08-2023,Customer 088,Cherry Tomato,0.5,45
16-08-2023,Customer 088,Coriander Hybrid,0.6,19.2
16-08-2023,Customer 088,Beans Haricot,1,36
16-08-2023,Customer 088,"Lemon (medium, spots, 25-40 pcs/kg)",1,90
16-08-2023,Customer 088,Lettuce Iceberg,2.5,180
16-08-2023,Customer 088,Mint Leaves (Pudhina ),0.25,7.25
16-08-2023,Customer 088,Mushroom Button,2,78
16-08-2023,Customer 088,Onion,8,184
16-08-2023,Customer 088,Palak,0.6,18.6
16-08-2023,Customer 088,Parsley,0.5,42.5
16-08-2023,Customer 088,Pineapple,1,66
16-08-2023,Customer 088,Bok Choy (Pok Choy ),0.5,31.5
16-08-2023,Customer 088,Pomegranate,0.5,81.5
16-08-2023,Customer 088,Potato,5,140
16-08-2023,Customer 088,Pumpkin Red (Kadoo) (Pc),1,85
16-08-2023,Customer 088,"Ridge Gourd (Farm, Misshape)",1,30
16-08-2023,Customer 088,Spring Onion,0.5,24.5
16-08-2023,Customer 088,"Tomato Hybrid (Mix of medium, semi ripe 12-16 pcs/kg)",4,92
16-08-2023,Customer 088,Watermelon Kiran,1,103
16-08-2023,Customer 088,Apple,0.5,99
16-08-2023,Customer 088,Lettuce Red,0.5,41.5
16-08-2023,Customer 088,Bitter Gourd (Karela ),1,41
16-08-2023,Customer 088,Zucchini Green - Medium,0.5,36.5
16-08-2023,Customer 088,Broccoli,2,156
16-08-2023,Customer 088,Chinese Cabbage,1.5,99
16-08-2023,Customer 088,Cucumber English,4,152
16-08-2023,Customer 224,Onion,10,285
16-08-2023,Customer 224,Tomato Hybrid,10,400
16-08-2023,Customer 224,Capsicum Green - Big,10,510
16-08-2023,Customer 224,Cucumber Indian - Medium,7,175
16-08-2023,Customer 196,Garlic Whole,1,360.75
16-08-2023,Customer 196,Garlic Peeled,1,539
16-08-2023,Customer 196,Onion - Medium,5,114.5
16-08-2023,Customer 196,Spring Onion,0.5,24.38
16-08-2023,Customer 196,Potato,5,152.5
16-08-2023,Customer 196,Broccoli,2,160
16-08-2023,Customer 196,Banana Leaf,1,43
16-08-2023,Customer 196,Zucchini Green - Medium,2,137.2
16-08-2023,Customer 196,Zucchini Yellow - Medium,2,152.88
16-08-2023,Customer 196,"Capsicum Red (Medium, misshapes, irregular size)",1,112
16-08-2023,Customer 196,"Capsicum Yellow (Medium, misshapes, irregular size)",1,112
16-08-2023,Customer 196,Capsicum Green - Big,1,49.73
16-08-2023,Customer 196,Lemon Yellow,3,302.94
16-08-2023,Customer 196,Lemongrass,0.5,40
16-08-2023,Customer 196,Bok Choy (Pok Choy ),2,138
16-08-2023,Customer 196,Chinese Cabbage,1.5,97.5
16-08-2023,Customer 196,Beans Haricot,1,43.88
16-08-2023,Customer 196,Papaya Raw,1.2,50.4
16-08-2023,Customer 196,Raw Mango,2.2,440
16-08-2023,Customer 196,Basil Leaves,0.5,39.5
16-08-2023,Customer 196,Carrot Local - Medium,1,28
16-08-2023,Customer 196,Carrot Local,1,47.78
16-08-2023,Customer 196,Coriander Hybrid,0.5,19.01
16-08-2023,Customer 196,Palak,1.5,48.27
16-08-2023,Customer 196,Celery,0.5,34.5
16-08-2023,Customer 239,Beans Haricot,2,90
16-08-2023,Customer 239,Beetroot,1,39
16-08-2023,Customer 239,Cabbage Local - Big,2,44
16-08-2023,Customer 239,Cabbage Red,1,70
16-08-2023,Customer 239,Cauliflower (600-900gm/pc),10,210
16-08-2023,Customer 239,Carrot Local - Medium,2,56
16-08-2023,Customer 239,Capsicum Green - Big,7,357
16-08-2023,Customer 239,Coriander Hybrid,3,117
16-08-2023,Customer 239,Cucumber Indian - Medium,2,50
16-08-2023,Customer 239,Chilli Small Spicy (Akash Chilli ),1,68
16-08-2023,Customer 239,Ginger,1,115
16-08-2023,Customer 239,"Lemon (medium, spots, 25-40 pcs/kg)",5,375
16-08-2023,Customer 239,Ladies Finger - Okra/Bhindi,6,294
16-08-2023,Customer 239,Radish White,1,32
16-08-2023,Customer 239,Palak,6,198
16-08-2023,Customer 239,Mint Leaves (Pudhina ),1.75,64.75
16-08-2023,Customer 025,"Capsicum Red (Medium, misshapes, irregular size)",0.5,56
16-08-2023,Customer 025,Palak,2,66
16-08-2023,Customer 025,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,56
16-08-2023,Customer 025,Tomato Hybrid,1,40
16-08-2023,Customer 025,"Lemon (medium, spots, 25-40 pcs/kg)",1,75
16-08-2023,Customer 025,Onion,5,142.5
16-08-2023,Customer 025,Coriander Hybrid,0.5,19.5
16-08-2023,Customer 025,Broccoli,1,80
16-08-2023,Customer 025,Capsicum Green - Big,2,102
16-08-2023,Customer 025,Cauliflower (600-900gm/pc),1,21
16-08-2023,Customer 025,Carrot Local,3,147
16-08-2023,Customer 025,Spring Onion,1.5,75
16-08-2023,Customer 025,Cabbage Local - Big,5,110
16-08-2023,Customer 025,Ginger,0.5,57.5
16-08-2023,Customer 025,Celery,0.5,34.5
16-08-2023,Customer 025,Cabbage Red,0.5,35
16-08-2023,Customer 026,Palak,2,66
16-08-2023,Customer 026,Onion - Medium,5,114.5
16-08-2023,Customer 026,Tomato Hybrid,1,40
16-08-2023,Customer 026,"Ridge Gourd (Farm, Misshape)",1,25
16-08-2023,Customer 026,Cabbage Local - Medium,10.4,166.4
16-08-2023,Customer 026,Coriander Hybrid,0.5,19.5
16-08-2023,Customer 026,Broccoli,0.5,40
16-08-2023,Customer 026,Capsicum Green - Big,2,102
16-08-2023,Customer 026,Cauliflower (600-900gm/pc),1,21
16-08-2023,Customer 026,Carrot Local,3,147
16-08-2023,Customer 026,Spring Onion,1.7,85
16-08-2023,Customer 026,Bottle Gourd (Lauki ) - Medium,1.2,35.4
16-08-2023,Customer 026,Bok Choy (Pok Choy ),0.5,34.5
16-08-2023,Customer 026,Beans Haricot,1,45
16-08-2023,Customer 026,Garlic Whole,1,370
16-08-2023,Customer 026,Basil Leaves,0.25,19.75
16-08-2023,Customer 024,"Lemon (medium, spots, 25-40 pcs/kg)",3,270
16-08-2023,Customer 024,Pumpkin White (Ash Gourd) (Pc),2,150
16-08-2023,Customer 024,Cucumber Indian - Medium,7,140
16-08-2023,Customer 024,Capsicum Green - Big,3,138
16-08-2023,Customer 024,Chilli Small Spicy (Akash Chilli ),2,152
16-08-2023,Customer 024,Carrot Local,1.5,64.5
16-08-2023,Customer 024,Brinjal Small - Purple Stripes (Varikatri ),5,135
16-08-2023,Customer 024,Beans Haricot,7,252
16-08-2023,Customer 024,curry leaves,1,51
16-08-2023,Customer 024,Amaranth Green,1,55
16-08-2023,Customer 024,Garlic Whole,1,345
16-08-2023,Customer 024,Bajji Chilli,2,96
16-08-2023,Customer 024,Spring Onion,3,147
16-08-2023,Customer 024,Ginger,2,226
16-08-2023,Customer 024,Watermelon Kiran,5,515
16-08-2023,Customer 024,Dill leaves,0.5,24.5
16-08-2023,Customer 024,Methi (Fenugreek ),2.5,145
16-08-2023,Customer 236,Celery,0.5,34.5
16-08-2023,Customer 236,Leeks,0.5,44
16-08-2023,Customer 236,Parsley,0.25,20.25
16-08-2023,Customer 090,"Capsicum Red (Medium, misshapes, irregular size)",0.5,56
16-08-2023,Customer 090,Palak,0.8,25.74
16-08-2023,Customer 090,"Capsicum Yellow (Medium, misshapes, irregular size)",0.5,56
16-08-2023,Customer 090,"Potato - (Medium, 17-20 pcs/kg)",5,125
16-08-2023,Customer 090,Coriander Hybrid,0.5,19.01
16-08-2023,Customer 090,Spring Onion,0.7,34.13
16-08-2023,Customer 090,Carrot Local - Medium,5,140
16-08-2023,Customer 090,curry leaves,0.2,11
16-08-2023,Customer 090,Mint Leaves (Pudhina ),0.5,18.04
16-08-2023,Customer 090,Capsicum Green - Big,3,149.19
16-08-2023,Customer 090,Cauliflower (600-900gm/pc),5,102.4
16-08-2023,Customer 090,Cucumber Indian - Medium,2,48.76
16-08-2023,Customer 090,Lettuce Iceberg,1,62
16-08-2023,Customer 025,Beans Haricot,1,45
16-08-2023,Customer 134,"Potato - (Medium, 17-20 pcs/kg)",5,125
16-08-2023,Customer 134,"Cucumber Indian (Big, misshapes)",1,15
16-08-2023,Customer 134,Carrot Local - Medium,1,28
16-08-2023,Customer 134,Beans Haricot,1,45
16-08-2023,Customer 134,Banana Leaf,1,43
16-08-2023,Customer 134,Chilli Small Spicy (Akash Chilli ),1,68
16-08-2023,Customer 134,Brinjal Big - Bottle Black (Bharta Baingan / Eggplant ),1,40
16-08-2023,Customer 134,Garlic Peeled,1,545
16-08-2023,Customer 134,"Ridge Gourd (Farm, Misshape)",2,50
16-08-2023,Customer 134,"Bottle Gourd (Lauki) - Big, patches",2.2,42.9
16-08-2023,Customer 134,Coconut,20,480
16-08-2023,Customer 235,Coriander Hybrid,1.5,58.5
16-08-2023,Customer 235,Capsicum Green - Big,2,102
